--------------------
BDMEP - INMET
--------------------
Estação           : CRUZ ALTA - RS (OMM: 83912)
Latitude  (graus) : -28.63
Longitude (graus) : -53.6
Altitude  (metros): 472.50
Estação Operante
Inicio de operação: 02/02/1912
Periodo solicitado dos dados: 01/01/1961 a 19/09/2012
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempBulboSeco;TempBulboUmido;TempMaxima;TempMinima;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoInsolacao;
83912;28/03/1968;1200;0.2;16.6;15;;14.8;84;963.8;14;5;;
83912;28/03/1968;1800;;21.4;19.4;;;82;962.3;14;5;;
83912;29/03/1968;0000;;19.8;18.4;20.5;;87;962.3;14;5;0;
83912;29/03/1968;1200;0.1;19.4;18.2;;17.4;88;961.6;5;3;;
83912;29/03/1968;1800;;18.8;18;;;92;961;32;3;;
83912;30/03/1968;0000;;19;18.4;24.2;;94;961;32;1;2.5;
83912;30/03/1968;1200;21.6;18.2;17.8;;16.8;97;961.6;23;1;;
83912;30/03/1968;1800;;23.4;19.4;;;68;960.2;32;3;;
83912;31/03/1968;0000;;20.3;17.8;22.6;;77;961.2;23;1;2.9;
83912;31/03/1968;1200;0;17.3;16.3;;13.2;90;964.2;14;3;;
83912;31/03/1968;1800;;19.8;16.2;;;69;964.3;14;3;;
83912;01/04/1968;0000;;16.2;13.2;20;;70;963.8;14;5;0;
83912;01/04/1968;1200;0.1;11.8;10.2;;8.4;81;967.1;14;5;;
83912;01/04/1968;1800;;19.4;13.8;;;51;962.7;14;5;;
83912;02/04/1968;0000;;16;12.6;17.5;;66;962.8;14;6;0;
83912;02/04/1968;1200;0.2;13;12;;11.8;88;963.4;14;5;;
83912;02/04/1968;1800;;16.8;13.6;;;69;961.5;14;5;;
83912;03/04/1968;0000;;14.2;13.2;20.7;;89;961.5;14;3;2.9;
83912;03/04/1968;1200;0.8;13.2;12;;11.4;86;962.3;14;1;;
83912;03/04/1968;1800;;17.6;14.6;;;72;961.5;32;3;;
83912;04/04/1968;0000;;16.6;13.2;18.5;;67;962.8;32;3;2.9;
83912;04/04/1968;1200;0.1;12.4;10.8;;9.6;83;965.8;23;5;;
83912;04/04/1968;1800;;17;11.2;;;46;964.2;23;3;;
83912;05/04/1968;0000;;12.6;8.6;17.4;;56;965;23;3;3.9;
83912;05/04/1968;1200;0.1;8;5.6;;4.6;67;966.3;23;3;;
83912;05/04/1968;1800;;16.4;9.4;;;35;964.4;23;5;;
83912;06/04/1968;0000;;11.6;7.2;15.5;;50;964.4;32;3;0.2;
83912;06/04/1968;1200;0.1;9.2;7.6;;5.6;80;963.8;23;3;;
83912;06/04/1968;1800;;14.4;11;;;64;962.6;32;3;;
83912;07/04/1968;0000;;12.4;10;22.4;;73;962.6;0;0;2.8;
83912;07/04/1968;1200;0.1;11;9.2;;7.2;78;963.4;5;3;;
83912;07/04/1968;1800;;20.4;13.2;;;41;960.4;5;3;;
83912;08/04/1968;0000;;16.8;11.8;25.4;;52;960.4;0;0;2.4;
83912;08/04/1968;1200;0;16;12;;10;60;964.6;5;1;;
83912;08/04/1968;1800;;24;15.4;;;36;961.6;32;3;;
83912;09/04/1968;0000;;18.8;13.2;27.4;;50;962.8;14;1;3.3;
83912;09/04/1968;1200;0;15.2;12.6;;11;73;964.3;14;1;;
83912;09/04/1968;1800;;25.4;16.2;;;35;961.4;32;1;;
83912;10/04/1968;0000;;20.8;14.6;27.7;;48;961.4;14;1;8.5;
83912;10/04/1968;1200;0;15.4;12;;11.8;65;961.5;9;3;;
83912;10/04/1968;1800;;27.4;16.8;;;30;958.3;5;3;;
83912;11/04/1968;0000;;20.4;14.4;28.4;;49;957.8;5;3;11;
83912;11/04/1968;1200;0;17.4;13.4;;13.2;62;960.6;5;3;;
83912;11/04/1968;1800;;27.6;17.4;;;33;958.7;32;5;;
83912;12/04/1968;0000;;22.2;16.8;24.4;;56;959.6;14;1;7;
83912;12/04/1968;1200;0;17.8;14.4;;16.2;68;962.3;32;1;;
83912;12/04/1968;1800;;23.6;16.4;;;45;963.6;14;5;;
83912;13/04/1968;0000;;16.6;11.2;20.2;;49;963.8;14;5;8.2;
83912;13/04/1968;1200;0;11;7.8;;7.6;62;964.8;14;3;;
83912;13/04/1968;1800;;19;11;;;32;964;14;3;;
83912;14/04/1968;0000;;13.8;8.6;21.3;;46;963.2;14;5;7.8;
83912;14/04/1968;1200;0;9.4;7.4;;7;75;963.5;14;3;;
83912;14/04/1968;1800;;19.6;12.4;;;38;960.6;14;3;;
83912;15/04/1968;0000;;15.6;11.4;22.5;;58;959.5;14;1;7.7;
83912;15/04/1968;1200;0;12;10;;8.4;77;961.1;5;3;;
83912;15/04/1968;1800;;21.8;13.8;;;37;960.2;14;3;;
83912;16/04/1968;0000;;17;12.6;22.4;;58;960.2;14;3;7.2;
83912;16/04/1968;1200;0;12.6;10.4;;9.2;75;964.4;14;5;;
83912;16/04/1968;1800;;22;14;;;37;962.8;14;5;;
83912;17/04/1968;0000;;16.4;12.6;25.5;;63;964.2;14;5;7.1;
83912;17/04/1968;1200;0.2;11.8;10.6;;9.4;85;963.5;14;5;;
83912;17/04/1968;1800;;24.8;16.8;;;42;960;23;3;;
83912;18/04/1968;0000;;19;14.4;27.4;;59;959.1;0;0;3.1;
83912;18/04/1968;1200;0;16.2;14.2;;13.4;79;958.8;0;0;;
83912;18/04/1968;1800;;26.6;18.8;;;46;955.8;32;5;;
83912;19/04/1968;0000;;19.4;18;19.4;;86;957.9;32;1;0;
83912;19/04/1968;1200;27.7;14.6;14;;14.2;93;956.4;14;5;;
83912;19/04/1968;1800;;15.6;14.6;;;89;954;14;3;;
83912;20/04/1968;0000;;15.2;14.2;17.6;;89;956.4;14;3;7.6;
83912;20/04/1968;1200;9.8;9.4;8.4;;8.2;87;963.4;23;5;;
83912;20/04/1968;1800;;16.6;10;;;39;964.2;23;3;;
83912;21/04/1968;0000;;12.4;8.2;19;;53;967;14;3;9.1;
83912;21/04/1968;1200;0;11.4;8.4;;6.2;65;966.8;14;1;;
83912;21/04/1968;1800;;17.2;10.6;;;40;964.4;14;1;;
83912;22/04/1968;0000;;13;9;22.7;;56;963.1;0;0;9;
83912;22/04/1968;1200;0.1;11;8.4;;6;69;964.7;5;3;;
83912;22/04/1968;1800;;22;15;;;44;962.4;32;5;;
83912;23/04/1968;0000;;16.4;11.2;21.4;;50;963.1;23;3;8.9;
83912;23/04/1968;1200;0;13.2;10.2;;8.4;67;967.2;23;1;;
83912;23/04/1968;1800;;20.8;13.8;;;42;965;23;3;;
83912;24/04/1968;0000;;15;11.4;18.7;;63;967;14;3;8.9;
83912;24/04/1968;1200;0.1;8.4;7;;6;81;969.4;14;3;;
83912;24/04/1968;1800;;18;12;;;46;967.8;14;3;;
83912;25/04/1968;0000;;14;9.4;23.2;;52;965.9;14;3;10.3;
83912;25/04/1968;1200;0.2;10;8.2;;6;77;967.4;5;5;;
83912;25/04/1968;1800;;22.4;13.2;;;30;963.1;5;3;;
83912;26/04/1968;0000;;15.6;10.4;;;48;963.1;0;0;;
83912;01/09/1968;0000;;;;17;;;;;;6.8;
83912;01/09/1968;1200;;10.2;9.2;;6.2;87;964.3;14;3;;
83912;01/09/1968;1800;;17;11.2;;;46;963.9;23;5;;
83912;02/09/1968;0000;;9;6.2;13.5;;64;966;23;5;9;
83912;02/09/1968;1200;0;2.4;1.4;;0.4;83;968.8;14;5;;
83912;02/09/1968;1800;;13.2;7.4;;;39;967.4;23;5;;
83912;03/09/1968;0000;;8.2;4.6;16.7;;53;967.4;18;1;8.5;
83912;03/09/1968;1200;0;4.2;1.8;;1.8;62;967.9;5;3;;
83912;03/09/1968;1800;;15;9.2;;;43;967.6;9;1;;
83912;04/09/1968;0000;;11.6;9.2;21.6;;72;966.4;14;1;9;
83912;04/09/1968;1200;0;10.4;6.8;;5.6;57;967.9;5;1;;
83912;04/09/1968;1800;;21;12.8;;;34;966;0;0;;
83912;05/09/1968;0000;;16;10.8;24.7;;49;965.9;0;0;8.8;
83912;05/09/1968;1200;0;14;10.4;;8.4;62;967.1;9;1;;
83912;05/09/1968;1800;;22.8;15.6;;;44;964.6;0;0;;
83912;06/09/1968;0000;;19.6;13.8;28.2;;49;964;0;0;8.4;
83912;06/09/1968;1200;0;14.6;9;;11.2;44;966.3;14;1;;
83912;06/09/1968;1800;;27.6;19.2;;;43;964.2;5;1;;
83912;07/09/1968;0000;;21.8;14.4;29;;41;964.2;0;0;7.8;
83912;07/09/1968;1200;0;15;9;;11.2;44;965.2;5;1;;
83912;07/09/1968;1800;;28.4;19.8;;;43;961.4;5;1;;
83912;08/09/1968;0000;;22.2;14.2;29.8;;38;961.4;5;2;6.3;
83912;08/09/1968;1200;0;17;12;;13.2;53;963.2;5;3;;
83912;08/09/1968;1800;;29.4;17.8;;;28;958.3;5;5;;
83912;09/09/1968;0000;;23.8;16.4;31.2;;44;957.1;36;1;6.8;
83912;09/09/1968;1200;0;20.8;13.8;;19;42;959.9;5;3;;
83912;09/09/1968;1800;;30.4;17;;;21;956.2;5;7;;
83912;10/09/1968;0000;;25;15.6;30;;33;956.8;5;1;3.8;
83912;10/09/1968;1200;0;21.4;13.4;;17;36;957;5;3;;
83912;10/09/1968;1800;;28.4;18.2;;;33;956;32;5;;
83912;11/09/1968;0000;;17.6;17.2;17.6;;96;958.8;14;5;0;
83912;11/09/1968;1200;36.1;10.2;9.2;;9;87;967;14;7;;
83912;11/09/1968;1800;;12;10.4;;;82;966.3;14;5;;
83912;12/09/1968;0000;;10;9.2;11.4;;89;967.2;18;5;0;
83912;12/09/1968;1200;7;10;9.8;;8.2;97;968.7;14;7;;
83912;12/09/1968;1800;;10.4;9.4;;;87;968.7;14;7;;
83912;13/09/1968;0000;;10;8.4;13;;80;970;14;5;0;
83912;13/09/1968;1200;3.2;11.8;10;;8.8;79;970.2;14;7;;
83912;13/09/1968;1800;;12.4;11;;;84;970;14;7;;
83912;14/09/1968;0000;;12;10.8;13.8;;86;968.7;9;5;0;
83912;14/09/1968;1200;11.5;10.8;10;;9.6;90;966.2;14;5;;
83912;14/09/1968;1800;;12.2;11.6;;;93;963.5;9;2;;
83912;15/09/1968;0000;;12.8;12.2;13.2;;92;962.7;32;3;0.2;
83912;15/09/1968;1200;6.9;11.8;10.8;;9.8;88;961.6;32;3;;
83912;15/09/1968;1800;;12.6;10.6;;;77;960.6;32;5;;
83912;16/09/1968;0000;;10.8;10;14;;90;960.7;27;5;2.3;
83912;16/09/1968;1200;3;9.4;8.4;;7.2;87;962.2;32;3;;
83912;16/09/1968;1800;;13.8;10.8;;;68;961.8;23;3;;
83912;17/09/1968;0000;;11.8;9.8;18;;77;962.6;23;2;8;
83912;17/09/1968;1200;0;12.4;10.6;;9.2;80;964.2;18;1;;
83912;17/09/1968;1800;;17;11.8;;;51;961.4;9;1;;
83912;18/09/1968;0000;;14.4;10.4;25.5;;58;960.7;9;1;8;
83912;18/09/1968;1200;0;12;9.4;;7.4;70;960.8;9;3;;
83912;18/09/1968;1800;;24.8;15.4;;;32;957.8;32;3;;
83912;19/09/1968;0000;;19;14.2;20.7;;57;957.1;0;0;0;
83912;19/09/1968;1200;0;18.8;14.6;;13.6;62;953.8;5;7;;
83912;19/09/1968;1800;;15.6;14.8;;;91;955.9;9;1;;
83912;20/09/1968;0000;;14.4;13.8;14.8;;94;956;0;0;0;
83912;20/09/1968;1200;66.5;13.8;12.8;;11;89;957.8;14;1;;
83912;20/09/1968;1800;;14;12.6;;;84;959.1;23;3;;
83912;21/09/1968;0000;;11;8.6;16.7;;71;961.9;18;3;9.7;
83912;21/09/1968;1200;0.5;9.4;7.6;;5.2;77;966.6;14;1;;
83912;21/09/1968;1800;;15.2;10.4;;;51;965.9;23;1;;
83912;22/09/1968;0000;;12.2;8.6;22.4;;59;966;0;0;10.1;
83912;22/09/1968;1200;0;10;7.4;;4.8;68;967.6;9;1;;
83912;22/09/1968;1800;;21;11.8;;;28;966;0;0;;
83912;23/09/1968;0000;;16;10;25.8;;42;964.7;0;0;10;
83912;23/09/1968;1200;0;15;10.6;;8.6;55;964.7;0;0;;
83912;23/09/1968;1800;;24.4;14.6;;;30;963.5;0;0;;
83912;24/09/1968;0000;;19.8;14.8;28.4;;56;962.8;23;3;9.7;
83912;24/09/1968;1200;0;16.8;13;;10.8;64;964.4;5;1;;
83912;24/09/1968;1800;;27.4;16;;;26;961.4;5;1;;
83912;25/09/1968;0000;;22.8;14.2;29.2;;34;960.6;0;0;2.7;
83912;25/09/1968;1200;0;18.2;13.8;;13.2;59;960.8;5;3;;
83912;25/09/1968;1800;;28;19.2;;;41;959.1;0;0;;
83912;26/09/1968;0000;;23.2;18.4;23.5;;62;958.4;0;0;0;
83912;26/09/1968;1200;0.7;17.2;15.4;;15;82;960.6;14;5;;
83912;26/09/1968;1800;;17;16;;;90;958.6;5;3;;
83912;27/09/1968;0000;;15.8;15;23.7;;91;958.6;9;3;0.6;
83912;27/09/1968;1200;11;15.6;14.2;;12;85;958.7;9;3;;
83912;27/09/1968;1800;;23.4;18.4;;;61;958.6;32;1;;
83912;28/09/1968;0000;;20;17.4;20.3;;77;956;0;0;0;
83912;28/09/1968;1200;3.7;17.2;16;;4.7;88;954;23;1;;
83912;28/09/1968;1800;;19;16.4;;;76;954;32;5;;
83912;29/09/1968;0000;;16.4;15.4;16.9;;90;954;32;1;2.5;
83912;29/09/1968;1200;18.6;11.4;9.8;;9.6;82;961.6;23;2;;
83912;29/09/1968;1800;;13.8;9.6;;;56;961.6;23;3;;
83912;30/09/1968;0000;;12.4;10;19.7;;73;963.5;14;1;9.9;
83912;30/09/1968;1200;0.7;13.8;11;;9;70;963.2;14;1;;
83912;30/09/1968;1800;;19;12.8;;;45;960.3;14;1;;
83912;01/10/1968;0000;;15.8;11;26.7;;53;961;14;1;9.2;
83912;01/10/1968;1200;0;14.2;11.6;;8;72;961.9;9;1;;
83912;01/10/1968;1800;;25.8;16.4;;;34;958.8;0;0;;
83912;02/10/1968;0000;;21;15;30;;50;958.7;0;0;9.6;
83912;02/10/1968;1200;0;19.8;15.2;;14;60;963.4;5;1;;
83912;02/10/1968;1800;;29;14.6;;;13;962.3;23;1;;
83912;03/10/1968;0000;;24.6;15.4;30.5;;33;962.3;0;0;7.9;
83912;03/10/1968;1200;0;19.8;15.8;;15.4;65;963.8;5;1;;
83912;03/10/1968;1800;;29.6;17.6;;;26;960.2;0;0;;
83912;04/10/1968;0000;;24;16;31.5;;40;959;0;0;7.2;
83912;04/10/1968;1200;0;19.2;15.2;;15;65;959.6;5;3;;
83912;04/10/1968;1800;;30.4;19.4;;;32;955.4;32;3;;
83912;05/10/1968;0000;;26;18.8;31.3;;48;956;0;0;0;
83912;05/10/1968;1200;0;20.8;17;;18;68;957.4;0;0;;
83912;05/10/1968;1800;;30.4;20;;;35;955.8;0;0;;
83912;06/10/1968;0000;;20;17.2;21;;76;957.4;18;3;0;
83912;06/10/1968;1200;0;19.4;17.4;;17.2;82;957.5;14;5;;
83912;06/10/1968;1800;;19.2;16.8;;;78;956.8;18;3;;
83912;07/10/1968;0000;;19.2;17.2;19.2;;82;956.8;18;1;0;
83912;07/10/1968;1200;39.8;17.4;16.6;;16.4;92;957;0;0;;
83912;07/10/1968;1800;;17.4;16.6;;;92;957;5;3;;
83912;08/10/1968;0000;;17.6;16.6;23.6;;90;959;0;0;6.6;
83912;08/10/1968;1200;13;17;16.2;;10;92;961.9;14;3;;
83912;08/10/1968;1800;;23;18.4;;;63;960;14;3;;
83912;09/10/1968;0000;;15.4;13.4;23.8;;80;961.1;14;5;7.7;
83912;09/10/1968;1200;0.1;14.8;12.4;;11;75;961.9;14;3;;
83912;09/10/1968;1800;;23.8;17.8;;;53;959;14;3;;
83912;10/10/1968;0000;;17;14.6;22.4;;77;958.6;14;5;3.5;
83912;10/10/1968;1200;0.5;15.8;13.2;;12;74;958.8;14;5;;
83912;10/10/1968;1800;;22;17.7;;;65;958.6;5;1;;
83912;11/10/1968;0000;;18;16.4;23;;84;958.6;0;0;9.3;
83912;11/10/1968;1200;0.4;17;14.8;;15.2;78;961.2;5;1;;
83912;11/10/1968;1800;;22.4;17.8;;;62;958.8;23;1;;
83912;12/10/1968;0000;;16.8;15.2;22.6;;85;959.9;14;5;9.2;
83912;12/10/1968;1200;0.1;17;14.8;;13.2;78;961.8;14;3;;
83912;12/10/1968;1800;;22.4;16.4;;;52;960.2;14;5;;
83912;13/10/1968;0000;;16.2;13;21.6;;68;960.6;14;5;9.4;
83912;13/10/1968;1200;0.1;14.8;11.8;;9.4;69;962.3;14;5;;
83912;13/10/1968;1800;;20.2;13.6;;;45;960;14;5;;
83912;14/10/1968;0000;;15;11;20.5;;59;960;14;3;10.8;
83912;14/10/1968;1200;0;13;9.4;;8;61;963.1;14;5;;
83912;14/10/1968;1800;;20.2;13.2;;;42;960.6;14;5;;
83912;15/10/1968;0000;;15;10.2;24.8;;51;960.2;18;5;10;
83912;15/10/1968;1200;0;13.8;10.2;;9;62;959.8;5;6;;
83912;15/10/1968;1800;;23.3;16;;;44;955.2;5;5;;
83912;16/10/1968;0000;;20.2;15;20.4;;56;953.4;9;3;2.7;
83912;16/10/1968;1200;7;14.2;13.2;;13.2;89;953.9;14;1;;
83912;16/10/1968;1800;;18.8;16.2;;;76;950.7;5;3;;
83912;17/10/1968;0000;;16.8;14.8;22;;80;950.7;0;0;5.3;
83912;17/10/1968;1200;0.9;15.2;14.2;;13;89;954.8;5;1;;
83912;17/10/1968;1800;;21.2;16.4;;;60;953.4;32;3;;
83912;18/10/1968;0000;;15.8;13.6;15.8;;77;953.4;23;3;0;
83912;18/10/1968;1200;4.7;13.2;12.4;;8.8;91;957.5;14;3;;
83912;18/10/1968;1800;;13.6;10.4;;;66;959.4;23;3;;
83912;19/10/1968;0000;;10.6;8.6;17.6;;75;961.6;18;3;9.8;
83912;19/10/1968;1200;2.5;9;6.3;;4.2;64;967.2;23;1;;
83912;19/10/1968;1800;;17;9;;;27;964.4;23;1;;
83912;20/10/1968;0000;;12.6;7.4;21.6;;43;966;23;5;1.1;
83912;20/10/1968;1200;0;12.8;8.2;;5.6;50;967.8;5;3;;
83912;20/10/1968;1800;;20.3;11.8;;;30;964.4;14;3;;
83912;21/10/1968;0000;;17;10.6;27;;40;963.8;18;1;11.3;
83912;21/10/1968;1200;0;15;11.4;;9.3;63;964.4;5;3;;
83912;21/10/1968;1800;;25.3;16.2;;;35;960.8;5;3;;
83912;22/10/1968;0000;;20.4;15;26.5;;54;959.4;0;0;10.8;
83912;22/10/1968;1200;0;18;14;;13.2;63;961.5;5;5;;
83912;22/10/1968;1800;;26.4;16.8;;;34;957.9;5;5;;
83912;23/10/1968;0000;;21.6;16.2;26;;56;956.7;9;1;2.5;
83912;23/10/1968;1200;0;18.6;16.6;;16.8;81;957.1;5;5;;
83912;23/10/1968;1800;;25;19.2;;;57;957;5;5;;
83912;24/10/1968;0000;;20;17.4;27.8;;77;958.3;5;1;0;
83912;24/10/1968;1200;0;21;17.4;;15;69;959.8;5;5;;
83912;24/10/1968;1800;;26;20.6;;;61;956.8;5;3;;
83912;25/10/1968;0000;;23;20;29.5;;75;956.8;0;0;5.5;
83912;25/10/1968;1200;0;23.2;20.4;;19.2;76;958.6;5;3;;
83912;25/10/1968;1800;;27.8;22.2;;;60;956.6;32;3;;
83912;26/10/1968;0000;;24.4;20;24.4;;66;954.6;0;0;0;
83912;26/10/1968;1200;0;20.2;18.6;;18;85;955.4;5;3;;
83912;26/10/1968;1800;;20;19.2;;;93;956.7;14;3;;
83912;27/10/1968;0000;;18.4;17.6;25.8;;93;955.5;0;0;0;
83912;27/10/1968;1200;21.2;18.6;17.8;;16.2;92;957.6;14;3;;
83912;27/10/1968;1800;;23.3;21.2;;;83;956.8;23;3;;
83912;28/10/1968;0000;;21;19.4;26.5;;85;955.5;9;3;2.5;
83912;28/10/1968;1200;0.3;24;20.2;;20.2;70;956.8;14;3;;
83912;28/10/1968;1800;;22.2;21;;;89;956.7;32;3;;
83912;29/10/1968;0000;;20.2;18.8;21.6;;87;956.7;36;3;0;
83912;29/10/1968;1200;9.9;20.1;19.6;;17.8;95;959.5;5;1;;
83912;29/10/1968;1800;;19.2;18.3;;;91;958.6;23;3;;
83912;30/10/1968;0000;;17.8;17;24.8;;92;959.5;23;2;6.7;
83912;30/10/1968;1200;19.5;16;12;;12.2;60;963;5;3;;
83912;30/10/1968;1800;;23.2;17.2;;;53;959.6;14;3;;
83912;31/10/1968;0000;;20;15.2;30;;59;961;18;3;7.9;
83912;31/10/1968;1200;0;18;15.3;;15.2;75;962.4;14;3;;
83912;31/10/1968;1800;;28.3;23;;;63;959.5;23;1;;
83912;01/11/1968;0000;;25.6;19.8;33.8;;57;959.5;9;3;11.8;
83912;01/11/1968;1200;9.2;25.2;21.1;;20;69;959.5;5;3;;
83912;01/11/1968;1800;;32.8;24.1;;;48;955.1;5;5;;
83912;02/11/1968;0000;;28.2;22.2;34.4;;58;955.1;5;1;10.2;
83912;02/11/1968;1200;0;28.1;22.2;;24;58;954.4;32;6;;
83912;02/11/1968;1800;;33.1;22;;;36;953.8;32;6;;
83912;03/11/1968;0000;;28.4;23;32;;63;955.4;0;0;3.6;
83912;03/11/1968;1200;1.5;24;21.1;;21.4;76;956.6;23;1;;
83912;03/11/1968;1800;;31;24;;;55;954.7;23;3;;
83912;04/11/1968;0000;;22.2;19.8;22.2;;79;956.8;14;3;0;
83912;04/11/1968;1200;16.1;18.4;17.8;;17.4;94;961;23;6;;
83912;04/11/1968;1800;;19.8;18.8;;;91;960.6;14;1;;
83912;05/11/1968;0000;;18.8;17;29.8;;83;958.4;14;3;5.4;
83912;05/11/1968;1200;17.5;20.6;18.8;;15.3;84;959.5;5;3;;
83912;05/11/1968;1800;;29.3;22.4;;;53;956.6;5;1;;
83912;06/11/1968;0000;;23.2;20.2;32;;75;957.2;14;3;5.3;
83912;06/11/1968;1200;0;25;20.2;;18;64;954;5;5;;
83912;06/11/1968;1800;;19.2;18.8;;;96;957;23;8;;
83912;07/11/1968;0000;;20.2;19.2;28.2;;91;956.7;5;3;6.9;
83912;07/11/1968;1200;27.2;19.6;18.8;;17.4;93;959.5;14;3;;
83912;07/11/1968;1800;;26.8;22.2;;;66;957.9;5;1;;
83912;08/11/1968;0000;;22.2;20.2;31.8;;83;958;14;3;7.8;
83912;08/11/1968;1200;0;21.2;20.4;;18;92;959.4;9;1;;
83912;08/11/1968;1800;;31;23;;;49;955.1;32;3;;
83912;09/11/1968;0000;;23;21;27.6;;83;955.8;23;5;7;
83912;09/11/1968;1200;9.8;21.6;19.4;;18.2;80;955.4;5;3;;
83912;09/11/1968;1800;;25.4;21.2;;;68;953;32;3;;
83912;10/11/1968;0000;;23;20.2;23;;77;951.2;5;1;0;
83912;10/11/1968;1200;5.3;17;16.2;;16;92;955.5;14;6;;
83912;10/11/1968;1800;;18.6;16.8;;;83;958.2;5;3;;
83912;11/11/1968;0000;;16.8;15.8;24.4;;90;959.5;23;1;11.6;
83912;11/11/1968;1200;3.9;17;13.2;;13;64;962.4;14;3;;
83912;11/11/1968;1800;;23.4;17.6;;;55;960.3;5;3;;
83912;12/11/1968;0000;;19.8;15.8;29.5;;65;960.3;14;3;11.9;
83912;12/11/1968;1200;0;19.6;16.6;;12.2;73;961.5;5;3;;
83912;12/11/1968;1800;;28.8;20.2;;;43;959.5;5;1;;
83912;13/11/1968;0000;;22.4;20;30.5;;79;958.6;14;3;9.2;
83912;13/11/1968;1200;0;23;19.2;;15;70;962.2;5;3;;
83912;13/11/1968;1800;;30;20.2;;;38;959.4;14;3;;
83912;14/11/1968;0000;;25.6;19.2;30.2;;53;958;14;1;5.4;
83912;14/11/1968;1200;0;22;18;;16.2;67;959.4;5;3;;
83912;14/11/1968;1800;;29.6;20.8;;;44;956.3;32;3;;
83912;15/11/1968;0000;;23.8;20.6;29.2;;74;956.4;23;3;6.1;
83912;15/11/1968;1200;0;22;18.6;;18.8;71;958;14;3;;
83912;15/11/1968;1800;;28;19.8;;;45;955.8;14;3;;
83912;16/11/1968;0000;;23.2;19.6;29;;72;956.8;14;3;11.8;
83912;16/11/1968;1200;0;19;16.4;;13.6;76;959.5;14;3;;
83912;16/11/1968;1800;;28;20;;;46;956.6;5;3;;
83912;17/11/1968;0000;;21.8;18;30.4;;68;957.2;14;3;7.7;
83912;17/11/1968;1200;0;23.2;19.4;;16.2;70;958.4;5;3;;
83912;17/11/1968;1800;;30;22;;;48;956.4;14;3;;
83912;18/11/1968;0000;;18.8;17;28.6;;83;959.2;32;1;11.2;
83912;18/11/1968;1200;2.3;22.6;19;;17.4;71;959.4;14;3;;
83912;18/11/1968;1800;;28.2;20;;;45;958.2;14;3;;
83912;19/11/1968;0000;;21.8;17;30.2;;60;959.9;14;3;11.2;
83912;19/11/1968;1200;0;20.6;18;;15;77;959.8;14;3;;
83912;19/11/1968;1800;;29.4;20.4;;;41;957;14;1;;
83912;20/11/1968;0000;;23;18.1;30.8;;61;957.1;14;3;11.9;
83912;20/11/1968;1200;0;22.6;17.6;;16.8;60;959.8;5;3;;
83912;20/11/1968;1800;;29.8;20.8;;;43;957;5;3;;
83912;21/11/1968;0000;;24.2;17.8;31;;51;956.7;5;1.6;10.4;
83912;21/11/1968;1200;0;21.6;16.4;;16.8;57;961.9;5;3;;
83912;21/11/1968;1800;;29.4;20;;;39;960.2;5;3;;
83912;22/11/1968;0000;;25.6;18.6;32.2;;49;961;14;3;10.8;
83912;22/11/1968;1200;0;24.2;19.2;;18.8;62;961.8;5;3;;
83912;22/11/1968;1800;;31;19;;;28;959.5;14;3;;
83912;23/11/1968;0000;;26.4;19.6;31.8;;52;958.8;14;3;12.1;
83912;23/11/1968;1200;0;24.4;19;;18.8;59;959.4;5;3;;
83912;23/11/1968;1800;;31.4;18.1;;;23;957.8;14;3;;
83912;24/11/1968;0000;;25.6;17.6;32;;43;957.9;14;3;8.7;
83912;24/11/1968;1200;0;26.4;18.8;;19.2;46;959;5;1;;
83912;24/11/1968;1800;;30.8;19.2;;;30;956;14;3;;
83912;25/11/1968;0000;;26.2;19.2;32.6;;50;955.4;14;3;10.4;
83912;25/11/1968;1200;0;25.3;19.8;;18.8;59;956.2;14;3;;
83912;25/11/1968;1800;;31.8;20.8;;;35;955.1;14;3;;
83912;26/11/1968;0000;;22.7;18.6;28.4;;67;957.1;14;5;6.6;
83912;26/11/1968;1200;0;23.7;18.8;;18;62;959;5;5;;
83912;26/11/1968;1800;;26.3;20.3;;;56;957.5;5;3;;
83912;27/11/1968;0000;;20.2;18.4;26.2;;83;958.3;5;1;2.7;
83912;27/11/1968;1200;3.3;19.8;18.2;;18.1;85;959.5;5;3;;
83912;27/11/1968;1800;;24.4;19.6;;;64;956.3;5;1;;
83912;28/11/1968;0000;;21.9;19.2;25.7;;77;955.1;5;1;2.4;
83912;28/11/1968;1200;3.9;19.9;19;;18.4;92;956.4;5;1;;
83912;28/11/1968;1800;;25;21.1;;;70;952.7;14;1;;
83912;29/11/1968;0000;;21.8;19.9;28.6;;83;953.1;14;1;10.2;
83912;29/11/1968;1200;0.7;24.2;20.8;;17.8;72;953.2;5;1;;
83912;29/11/1968;1800;;27.6;21.3;;;56;951.6;23;3;;
83912;30/11/1968;0000;;23.7;20.6;27.7;;74;953;18;3;11.7;
83912;30/11/1968;1200;0;22.6;19.2;;18.6;72;957;14;5;;
83912;30/11/1968;1800;;26.4;20.3;;;56;956.7;14;5;;
83912;01/12/1968;0000;;21.8;19.2;27.8;;78;959.1;14;5;10.1;
